protocol,contrast,metric,baseline,candidate,effect,ci95_low,ci95_high,status,paired_seed_count,valid_bootstrap,bootstrap_repetitions,effect_direction
loco_plateau,graph_vs_capacity_matched,q0.6_recall,capacity_matched_deepsets,gnn,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_plateau,graph_vs_capacity_matched,q0.6_false_positive_rate,capacity_matched_deepsets,gnn,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_plateau,graph_vs_capacity_matched,q0.6_balanced_accuracy,capacity_matched_deepsets,gnn,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_plateau,graph_vs_capacity_matched,q0.6_conditional_timing_MAE_s,capacity_matched_deepsets,gnn,0.5825242718446617,-5.012621359223304,5.711650485436893,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_plateau,graph_vs_capacity_matched,q0.6_conditional_timing_median_abs_s,capacity_matched_deepsets,gnn,0.0,-24.0,12.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_plateau,graph_vs_capacity_matched,q0.6_conditional_timing_bias_s,capacity_matched_deepsets,gnn,-2.6796116504854366,-10.022330097087378,4.430097087378639,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
loco_plateau,graph_vs_capacity_matched,final_spearman,capacity_matched_deepsets,gnn,-0.0022580503448578204,-0.0067706123676130325,0.0018018833734060222,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_plateau,graph_vs_capacity_matched,final_equal_family_spearman,capacity_matched_deepsets,gnn,-0.0022580503448578204,-0.0067706123676130325,0.0018018833734060222,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_plateau,graph_vs_capacity_matched,final_pairwise_order_agreement,capacity_matched_deepsets,gnn,-0.004568817818389359,-0.011696423498601722,0.002768206023117126,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_plateau,graph_vs_capacity_matched,final_equal_family_pairwise_order_agreement,capacity_matched_deepsets,gnn,-0.004568817818389359,-0.011696423498601722,0.002768206023117126,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_plateau,graph_vs_capacity_matched,time_average_spearman,capacity_matched_deepsets,gnn,-0.0012190836005796513,-0.010334671234820686,0.007423143908185091,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_plateau,graph_vs_capacity_matched,time_average_equal_family_spearman,capacity_matched_deepsets,gnn,-0.0012190836005796513,-0.010334671234820686,0.007423143908185091,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_plateau,graph_vs_capacity_matched,time_average_pairwise_order_agreement,capacity_matched_deepsets,gnn,0.0007995431182182822,-0.009869716229312615,0.012070832081781856,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_plateau,graph_vs_capacity_matched,time_average_equal_family_pairwise_order_agreement,capacity_matched_deepsets,gnn,0.0007995431182182822,-0.009869716229312615,0.012070832081781856,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_plateau,mean_vs_sum,final_MAE,gnn,gnn_mean,0.000537950588950834,-0.0005203478933465716,0.0015445202400962137,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_plateau,mean_vs_sum,final_bias,gnn,gnn_mean,0.0012223831151874321,-0.0005584696093483758,0.0027935927871216835,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
loco_plateau,mean_vs_sum,time_average_MAE,gnn,gnn_mean,0.00017035267891476243,-0.00041769391311932507,0.0008269099146888593,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_plateau,mean_vs_sum,time_average_bias,gnn,gnn_mean,0.0005475481073929649,-0.00046419450845931905,0.0016095970697101196,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
loco_plateau,mean_vs_sum,q0.8_recall,gnn,gnn_mean,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_plateau,mean_vs_sum,q0.8_false_positive_rate,gnn,gnn_mean,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_plateau,mean_vs_sum,q0.8_balanced_accuracy,gnn,gnn_mean,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_plateau,mean_vs_sum,q0.8_conditional_timing_MAE_s,gnn,gnn_mean,0.8155339805825239,-0.6990291262135919,2.799029126213592,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_plateau,mean_vs_sum,q0.8_conditional_timing_median_abs_s,gnn,gnn_mean,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_plateau,mean_vs_sum,q0.8_conditional_timing_bias_s,gnn,gnn_mean,0.5825242718446602,-1.6310679611650483,3.2621359223300965,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
loco_plateau,mean_vs_sum,q0.6_recall,gnn,gnn_mean,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_plateau,mean_vs_sum,q0.6_false_positive_rate,gnn,gnn_mean,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_plateau,mean_vs_sum,q0.6_balanced_accuracy,gnn,gnn_mean,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_plateau,mean_vs_sum,q0.6_conditional_timing_MAE_s,gnn,gnn_mean,3.611650485436897,-0.3495145631067942,8.038834951456309,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_plateau,mean_vs_sum,q0.6_conditional_timing_median_abs_s,gnn,gnn_mean,0.0,0.0,24.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_plateau,mean_vs_sum,q0.6_conditional_timing_bias_s,gnn,gnn_mean,3.844660194174757,-4.310679611650484,11.190291262135917,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
loco_plateau,mean_vs_sum,final_spearman,gnn,gnn_mean,0.0005974607916354735,-0.004072350168511099,0.00625445168422126,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_plateau,mean_vs_sum,final_equal_family_spearman,gnn,gnn_mean,0.0005974607916354735,-0.004072350168511099,0.00625445168422126,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_plateau,mean_vs_sum,final_pairwise_order_agreement,gnn,gnn_mean,-0.0002284408909196678,-0.007566773421310608,0.007325230919353973,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_plateau,mean_vs_sum,final_equal_family_pairwise_order_agreement,gnn,gnn_mean,-0.0002284408909196678,-0.007566773421310608,0.007325230919353973,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_plateau,mean_vs_sum,time_average_spearman,gnn,gnn_mean,-0.0008544567939201553,-0.006699956218357284,0.004539391599600375,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_plateau,mean_vs_sum,time_average_equal_family_spearman,gnn,gnn_mean,-0.0008544567939201553,-0.006699956218357284,0.004539391599600375,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_plateau,mean_vs_sum,time_average_pairwise_order_agreement,gnn,gnn_mean,-0.0017133066818960652,-0.010261633546752299,0.006074484837703606,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_plateau,mean_vs_sum,time_average_equal_family_pairwise_order_agreement,gnn,gnn_mean,-0.0017133066818960652,-0.010261633546752299,0.006074484837703606,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
